base_hp_config,subject,train_loss_mean_all,train_loss_mean_pooled,train_loss_mean_single,train_acc_mean_all,train_acc_mean_pooled,train_acc_mean_single,val_loss_mean_all,val_loss_mean_pooled,val_loss_mean_single,val_acc_mean_all,val_acc_mean_pooled,val_acc_mean_single,test_loss_mean_all,test_loss_mean_pooled,test_loss_mean_single,test_acc_mean_all,test_acc_mean_pooled,test_acc_mean_single,train_loss_std_all,train_loss_std_pooled,train_loss_std_single,train_acc_std_all,train_acc_std_pooled,train_acc_std_single,val_loss_std_all,val_loss_std_pooled,val_loss_std_single,val_acc_std_all,val_acc_std_pooled,val_acc_std_single,test_loss_std_all,test_loss_std_pooled,test_loss_std_single,test_acc_std_all,test_acc_std_pooled,test_acc_std_single
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,9,0.9601932287216186,0.01245993934571738,0.01245993934571738,0.6491515151515153,1.0,1.0,0.8932416558265686,0.3544850289821625,0.3544850289821625,0.658,0.9039999999999999,0.9039999999999999,0.7160105109214783,0.8726528763771058,0.8726528763771058,0.724,0.6719999999999999,0.6719999999999999,0.16133398547316735,0.003855067261266046,0.003855067261266046,0.08706662321389066,0.0,0.0,0.03779855972383851,0.05279648201329133,0.05279648201329133,0.027748873851023207,0.032863353450309926,0.032863353450309926,0.045041631421843656,0.12103960254839764,0.12103960254839764,0.018165902124584972,0.04086563348340509,0.04086563348340509
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,10,0.9601932287216186,0.36123977359384296,0.036540671065449656,0.6491515151515153,0.9368333333333332,1.0,0.8932416558265686,1.4172935724258422,1.337476921081543,0.658,0.43599999999999994,0.462,0.7160105109214783,1.456268310546875,1.3238789081573485,0.724,0.41600000000000004,0.442,0.16133398547316735,0.40807705324656757,0.02339847677537861,0.08706662321389066,0.0865672506718845,0.0,0.03779855972383851,0.054390700972069043,0.06264426382953171,0.027748873851023207,0.05727128425310538,0.04868264577855236,0.045041631421843656,0.11211289538236872,0.10600828919332357,0.018165902124584972,0.12501999840025593,0.055856960175075764
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,11,0.9601932287216186,0.035133725404739344,0.035133725404739344,0.6491515151515153,1.0,1.0,0.8932416558265686,1.099368393421173,1.099368393421173,0.658,0.568,0.568,0.7160105109214783,0.8731389284133911,0.8731389284133911,0.724,0.662,0.662,0.16133398547316735,0.04111232339679951,0.04111232339679951,0.08706662321389066,0.0,0.0,0.03779855972383851,0.09065967836074307,0.09065967836074307,0.027748873851023207,0.061806148561449774,0.061806148561449774,0.045041631421843656,0.05287165339399062,0.05287165339399062,0.018165902124584972,0.013038404810405309,0.013038404810405309
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,1,0.5117285195738077,0.32536296248435975,0.05700125657021996,0.8095757575757576,0.9988888888888889,1.0,0.8893400311470032,0.7566262722015381,0.9780620455741882,0.6839999999999999,0.734,0.65,0.7168498754501342,0.7028626799583435,0.8602086305618286,0.738,0.74,0.6799999999999999,0.4758746658718035,0.0912727440796288,0.060132391954018816,0.1928770144411317,0.000785674201318401,0.0,0.04079919801461708,0.04764220109551971,0.05118144208973775,0.020736441353327664,0.02073644135332774,0.050990195135927854,0.034149191619395315,0.08480355046779987,0.10925570302355202,0.026832815729997513,0.027386127875258348,0.03741657386773936
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,2,0.5117285195738077,0.21048159003257746,0.6761807773262262,0.8095757575757576,0.9646666666666667,0.6799999999999999,0.8893400311470032,1.3972604990005493,1.4397556066513062,0.6839999999999999,0.462,0.41200000000000003,0.7168498754501342,0.8164538264274597,1.115073847770691,0.738,0.722,0.5359999999999999,0.4758746658718035,0.32976206434760674,0.8860200479324212,0.1928770144411317,0.070490838648248,0.4388115262337073,0.04079919801461708,0.09270804576034625,0.1827967770499278,0.020736441353327664,0.07155417527999328,0.17782013384316186,0.034149191619395315,0.2074330331496377,0.46837880281212435,0.026832815729997513,0.040865633483405106,0.2995496619927988
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,3,0.5117285195738077,0.6638123869895936,0.6824154078960418,0.8095757575757576,0.9322222222222223,0.8813333333333333,0.8893400311470032,1.4120335817337035,1.4795506954193116,0.6839999999999999,0.43200000000000005,0.364,0.7168498754501342,1.534005045890808,1.5075357675552368,0.738,0.414,0.33799999999999997,0.4758746658718035,0.5548565356908887,0.2858156758564125,0.1928770144411317,0.09466314547441958,0.14442606720702772,0.04079919801461708,0.06305019010847886,0.030867336727268165,0.020736441353327664,0.06418722614352484,0.035071355833500344,0.034149191619395315,0.07507302517828408,0.03458852411541125,0.026832815729997513,0.036469165057620934,0.021679483388678797
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,4,0.5117285195738077,1.4127353131771088,1.4127353131771088,0.8095757575757576,0.37266666666666665,0.37266666666666665,0.8893400311470032,1.6043556928634644,1.6043556928634644,0.6839999999999999,0.25,0.25,0.7168498754501342,1.6400609970092774,1.6400609970092774,0.738,0.22000000000000003,0.22000000000000003,0.4758746658718035,0.5645998579266852,0.5645998579266852,0.1928770144411317,0.35104922098696584,0.35104922098696584,0.04079919801461708,0.007271755476458296,0.007271755476458296,0.020736441353327664,0.051478150704935006,0.051478150704935006,0.034149191619395315,0.07078470479702342,0.07078470479702342,0.026832815729997513,0.02738612787525829,0.02738612787525829
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,5,0.5117285195738077,0.6210174500942229,1.633028221130371,0.8095757575757576,0.8022857142857143,0.2333333333333333,0.8893400311470032,1.4433651924133302,1.6147405624389648,0.6839999999999999,0.40199999999999997,0.186,0.7168498754501342,1.5665670871734618,1.6127671003341675,0.738,0.364,0.186,0.4758746658718035,0.3689971991962298,0.06626042172283406,0.1928770144411317,0.18502141813873338,0.0706320670013903,0.04079919801461708,0.07209879004787467,0.002543176948835456,0.020736441353327664,0.0668580586017871,0.02408318915758459,0.034149191619395315,0.09451182131667865,0.0018418649930126243,0.026832815729997513,0.05366563145999496,0.02408318915758459
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,6,0.5117285195738077,0.03607688844203944,0.03607688844203944,0.8095757575757576,1.0,1.0,0.8893400311470032,1.2504351139068604,1.2504351139068604,0.6839999999999999,0.504,0.504,0.7168498754501342,1.475750780105591,1.475750780105591,0.738,0.41200000000000003,0.41200000000000003,0.4758746658718035,0.022757565948521775,0.022757565948521775,0.1928770144411317,0.0,0.0,0.04079919801461708,0.071306346574549,0.071306346574549,0.020736441353327664,0.0492950301754649,0.0492950301754649,0.034149191619395315,0.11855143636932367,0.11855143636932367,0.026832815729997513,0.0356370593624109,0.0356370593624109
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,7,0.5117285195738077,0.3811378352344036,0.0242253009229898,0.8095757575757576,0.9962222222222223,1.0,0.8893400311470032,1.0021169424057006,1.2829204082489014,0.6839999999999999,0.638,0.488,0.7168498754501342,1.3162971258163452,1.4301873445510864,0.738,0.516,0.45999999999999996,0.4758746658718035,0.23053976227463777,0.007963124236685206,0.1928770144411317,0.003201080064641721,0.0,0.04079919801461708,0.03182066336685068,0.07756373817779603,0.020736441353327664,0.010954451150103319,0.05069516742254634,0.034149191619395315,0.06449140302351364,0.09028571139456455,0.026832815729997513,0.03646916505762097,0.04242640687119285
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,8,0.5117285195738077,1.4541373014450074,1.5768275499343871,0.8095757575757576,0.34306666666666663,0.2786666666666666,0.8893400311470032,1.5957173824310302,1.607221245765686,0.6839999999999999,0.23399999999999999,0.22400000000000003,0.7168498754501342,1.6156771183013916,1.6039090871810913,0.738,0.22400000000000003,0.22400000000000003,0.4758746658718035,0.17439440783107235,0.08261743699259347,0.1928770144411317,0.14379970638202139,0.12047590814949037,0.04079919801461708,0.013556810291876298,0.007866315952096631,0.020736441353327664,0.042190046219457995,0.036469165057620934,0.034149191619395315,0.011864935972344875,0.011454110219437758,0.026832815729997513,0.026076809620810593,0.03646916505762093
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,9,0.5117285195738077,0.01883783265948292,0.01883783265948292,0.8095757575757576,1.0,1.0,0.8893400311470032,0.31882460117340083,0.31882460117340083,0.6839999999999999,0.9259999999999999,0.9259999999999999,0.7168498754501342,0.7972148537635804,0.7972148537635804,0.738,0.72,0.72,0.4758746658718035,0.00405674854044861,0.00405674854044861,0.1928770144411317,0.0,0.0,0.04079919801461708,0.0313512219738494,0.0313512219738494,0.020736441353327664,0.02880972058177586,0.02880972058177586,0.034149191619395315,0.07384164424992866,0.07384164424992866,0.026832815729997513,0.024494897427831824,0.024494897427831824
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,10,0.5117285195738077,0.29497082084417336,0.0451392345130443,0.8095757575757576,0.9943333333333332,1.0,0.8893400311470032,0.9340697407722474,1.2852267742156982,0.6839999999999999,0.624,0.484,0.7168498754501342,1.0745983362197875,1.245783019065857,0.738,0.5820000000000001,0.49800000000000005,0.4758746658718035,0.30780115763316457,0.0467421297880571,0.1928770144411317,0.0066943868139519806,0.0,0.04079919801461708,0.06794999892202504,0.06145640212816177,0.020736441353327664,0.07197221686178631,0.0427784992724149,0.034149191619395315,0.06027449245568022,0.07046152787322452,0.026832815729997513,0.04147288270665545,0.06496152707564687
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,11,0.5117285195738077,0.01477964762598272,0.01749687436968084,0.8095757575757576,1.0,1.0,0.8893400311470032,0.7026361346244812,0.9942951560020447,0.6839999999999999,0.734,0.658,0.7168498754501342,0.6199965238571167,0.8438255667686463,0.738,0.79,0.7,0.4758746658718035,0.00800604199673569,0.0031268658365246334,0.1928770144411317,0.0,0.0,0.04079919801461708,0.09863262512015311,0.05503507730266,0.020736441353327664,0.05770615218501407,0.019235384061671353,0.034149191619395315,0.03552714884671546,0.04948199474145366,0.026832815729997513,0.015811388300841923,0.049497474683058276
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,1,0.42460469538345935,0.41378040611743927,0.01046194704249498,0.8424848484848486,0.8644444444444443,1.0,0.7837270975112915,0.7307147026062012,0.819530475139618,0.73,0.74,0.704,0.686970317363739,0.6866364121437073,0.7460168719291687,0.766,0.754,0.764,0.42528339628038453,0.23229349037875277,0.005770508333694135,0.15578092031166613,0.06773678177281728,0.0,0.042896531669966195,0.07132325607522078,0.11913827417001895,0.05338539126015659,0.04358898943540679,0.04219004621945798,0.08991681569169983,0.11367999003172516,0.09415372453054356,0.05366563145999498,0.05224940191045254,0.040373258476372686
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,2,0.42460469538345935,0.7034350901842117,0.036634721606969775,0.8424848484848486,0.99,0.998,0.7837270975112915,0.503283542394638,0.6522881627082825,0.73,0.8219999999999998,0.782,0.686970317363739,0.5993395984172821,0.642779392004013,0.766,0.8720000000000001,0.8240000000000001,0.42528339628038453,0.464536091106101,0.04444964448444121,0.15578092031166613,0.005211573066470453,0.002981423969999771,0.042896531669966195,0.0602823758421571,0.08707315883345924,0.05338539126015659,0.031144823004794847,0.044384682042344276,0.08991681569169983,0.21032557958274095,0.12602909550575947,0.05366563145999498,0.03701351104664348,0.02701851217221255
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,3,0.42460469538345935,0.5525681912899018,0.6272211918607354,0.8424848484848486,0.8871111111111111,0.8246666666666667,0.7837270975112915,1.2769797921180726,1.5226581811904907,0.73,0.522,0.354,0.686970317363739,1.5128114700317383,1.533298420906067,0.766,0.47000000000000003,0.33999999999999997,0.42528339628038453,0.48591299262661386,0.4594267452958692,0.15578092031166613,0.09787747442593729,0.1479038726861321,0.042896531669966195,0.17393565564452948,0.05791743355688935,0.05338539126015659,0.11233877335986893,0.04979959839195493,0.08991681569169983,0.1336328471033919,0.060334631650559786,0.05366563145999498,0.08306623862918074,0.06557438524301999
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,4,0.42460469538345935,1.4577049493789673,1.1872291088104248,0.8424848484848486,0.4136666666666667,0.6573333333333333,0.7837270975112915,1.5969826459884644,1.5946594953536988,0.73,0.20600000000000002,0.25,0.686970317363739,1.6185406923294068,1.6181946516036987,0.766,0.192,0.21600000000000003,0.42528339628038453,0.12771833600224924,0.24708253610968448,0.15578092031166613,0.16497221988363175,0.12990167221573573,0.042896531669966195,0.010684100460791632,0.006440906373901416,0.05338539126015659,0.044497190922573975,0.05291502622129182,0.08991681569169983,0.01134706551297371,0.0186030337557821,0.05366563145999498,0.023874672772626646,0.033615472627943205
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,5,0.42460469538345935,1.578274917602539,1.578274917602539,0.8424848484848486,0.2813333333333333,0.2813333333333333,0.7837270975112915,1.6052461862564087,1.6052461862564087,0.73,0.21400000000000002,0.21400000000000002,0.686970317363739,1.6095648288726807,1.6095648288726807,0.766,0.22000000000000003,0.22000000000000003,0.42528339628038453,0.01400254000984488,0.01400254000984488,0.15578092031166613,0.06538773245460926,0.06538773245460926,0.042896531669966195,0.0015394520178041602,0.0015394520178041602,0.05338539126015659,0.008944271909999166,0.008944271909999166,0.08991681569169983,0.000801664455913318,0.000801664455913318,0.05366563145999498,0.027386127875258303,0.027386127875258303
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,6,0.42460469538345935,0.7884025104343891,0.0094907050952315,0.8424848484848486,0.9813333333333333,1.0,0.7837270975112915,0.6084864556789398,0.8074898958206177,0.73,0.784,0.7,0.686970317363739,0.8170136213302612,1.1571382761001587,0.766,0.72,0.612,0.42528339628038453,0.8851933804654509,0.006403201243172926,0.15578092031166613,0.03191810508314624,0.0,0.042896531669966195,0.06236359523675387,0.18224255028183464,0.05338539126015659,0.016733200530681527,0.05916079783099618,0.08991681569169983,0.20925190450705955,0.12399949965717458,0.05366563145999498,0.04847679857416327,0.058906705900092574
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,7,0.42460469538345935,0.057982381759211374,0.057982381759211374,0.8424848484848486,0.9906666666666666,0.9906666666666666,0.7837270975112915,0.8666020393371582,0.8666020393371582,0.73,0.6719999999999999,0.6719999999999999,0.686970317363739,1.0890883088111878,1.0890883088111878,0.766,0.656,0.656,0.42528339628038453,0.11322032223707364,0.11322032223707364,0.15578092031166613,0.020869967789998018,0.020869967789998018,0.042896531669966195,0.13292326869736243,0.13292326869736243,0.05338539126015659,0.07395944834840237,0.07395944834840237,0.08991681569169983,0.1303141039834453,0.1303141039834453,0.05366563145999498,0.04159326868617084,0.04159326868617084
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,8,0.42460469538345935,1.5369282245635987,1.5616569995880127,0.8424848484848486,0.29316666666666663,0.2666666666666666,0.7837270975112915,1.6014328718185424,1.6106511116027833,0.73,0.22599999999999998,0.192,0.686970317363739,1.6001551866531372,1.6124690055847168,0.766,0.25,0.198,0.42528339628038453,0.05563808411082196,0.13505582044981634,0.15578092031166613,0.08654919923886578,0.1528797639395817,0.042896531669966195,0.007855728928366718,0.005716277902384057,0.05338539126015659,0.032093613071762415,0.033466401061363026,0.08991681569169983,0.008790926246139499,0.006111155930064399,0.05366563145999498,0.018708286933869715,0.037682887362833546
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,9,0.42460469538345935,0.686390733718872,0.0104408326093107,0.8424848484848486,0.9395555555555555,1.0,0.7837270975112915,0.18436435163021084,0.1111976101994514,0.73,0.9359999999999999,0.9640000000000001,0.686970317363739,0.9670628905296326,0.4652407467365265,0.766,0.724,0.834,0.42528339628038453,0.31374876897415155,0.009054770836773734,0.15578092031166613,0.08352422580483036,0.0,0.042896531669966195,0.07814276057177261,0.01825828216315348,0.05338539126015659,0.023021728866442628,0.015165750888103105,0.08991681569169983,0.15077204165895683,0.0569725974577985,0.05366563145999498,0.04037325847637269,0.03507135583350038
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,10,0.42460469538345935,0.661513352394104,0.00907517075538632,0.8424848484848486,0.9073333333333334,1.0,0.7837270975112915,1.3013696193695068,1.1260444879531861,0.73,0.51,0.576,0.686970317363739,1.3692487001419067,1.2349342346191405,0.766,0.538,0.55,0.42528339628038453,0.1387155280128797,0.005509673178588434,0.15578092031166613,0.06549714912276622,0.0,0.042896531669966195,0.09943538302351948,0.08001506336723156,0.05338539126015659,0.06204836822995427,0.011401754250991322,0.08991681569169983,0.10645251409664423,0.1664514163219534,0.05366563145999498,0.06300793600809342,0.029999999999999985
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,11,0.42460469538345935,0.2967711620032787,0.006519534159451659,0.8424848484848486,0.9233333333333335,1.0,0.7837270975112915,0.6859866738319397,0.7123268723487854,0.73,0.762,0.752,0.686970317363739,0.6915200352668762,0.6174684405326843,0.766,0.7779999999999999,0.8039999999999999,0.42528339628038453,0.38238136132674977,0.002816059532567158,0.15578092031166613,0.06552259058174681,0.0,0.042896531669966195,0.108699057727528,0.09128406512624639,0.05338539126015659,0.03633180424916994,0.04324349662087933,0.08991681569169983,0.15408517821577855,0.09865837557191767,0.05366563145999498,0.05118593556827891,0.03911521443121585
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,1,0.06316479034721846,0.18766572326421735,0.01902676038444036,0.9897575757575758,0.9493333333333333,1.0,0.6913804888725281,0.6717494010925293,0.6883556723594666,0.76,0.782,0.772,0.6029762148857116,0.5859998285770416,0.5852437615394592,0.782,0.798,0.796,0.04541040606052402,0.17222816562893195,0.0035307656638483196,0.01389386504061261,0.06509448261309607,0.0,0.049881643406865454,0.032187964305827294,0.05130714606171686,0.028284271247461926,0.016431676725155005,0.01788854381999833,0.038017300407184096,0.08856453500653044,0.04139235923696496,0.021679483388678825,0.03492849839314596,0.03049590136395379
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,2,0.06316479034721846,0.041908438131213144,0.05720380768179888,0.9897575757575758,0.9970000000000001,0.9966666666666667,0.6913804888725281,0.43490307331085204,0.5180523276329041,0.76,0.8619999999999999,0.82,0.6029762148857116,0.36868137717247007,0.42741203904151914,0.782,0.8720000000000001,0.8480000000000001,0.04541040606052402,0.03594619173510346,0.0614314990671523,0.01389386504061261,0.0058214163988575835,0.007453559924999379,0.049881643406865454,0.03333683005543243,0.03927044972033503,0.028284271247461926,0.013038404810405314,0.024494897427831744,0.038017300407184096,0.04068443054641062,0.03155922278706248,0.021679483388678825,0.01923538406167136,0.01643167672515502
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,3,0.06316479034721846,0.03805541619658466,0.01853653471916908,0.9897575757575758,0.998,1.0,0.6913804888725281,0.8360137343406677,1.2243037700653077,0.76,0.71,0.54,0.6029762148857116,1.072846519947052,1.3145869970321655,0.782,0.614,0.49000000000000005,0.04541040606052402,0.017836177651991875,0.010834762070880452,0.01389386504061261,0.004472135954999596,0.0,0.049881643406865454,0.06923770941788276,0.13235298808282425,0.028284271247461926,0.023452078799117194,0.05291502622129182,0.038017300407184096,0.09037787081527972,0.10040201840933684,0.021679483388678825,0.027018512172212617,0.058736700622353644
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,4,0.06316479034721846,0.5244903089478612,0.5244903089478612,0.9897575757575758,0.834,0.834,0.6913804888725281,1.5971454620361327,1.5971454620361327,0.76,0.27999999999999997,0.27999999999999997,0.6029762148857116,1.75246000289917,1.75246000289917,0.782,0.194,0.194,0.04541040606052402,0.7081092258594334,0.7081092258594334,0.01389386504061261,0.23840208798489068,0.23840208798489068,0.049881643406865454,0.0051684574584650225,0.0051684574584650225,0.028284271247461926,0.0659545297913646,0.0659545297913646,0.038017300407184096,0.12262492059269417,0.12262492059269417,0.021679483388678825,0.019493588689617928,0.019493588689617928
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,5,0.06316479034721846,0.8259437382221222,1.5530250310897826,0.9897575757575758,0.8586666666666666,0.2726666666666666,0.6913804888725281,1.4253573417663574,1.6043240070343017,0.76,0.446,0.22000000000000003,0.6029762148857116,1.512128233909607,1.6069691181182861,0.782,0.4,0.23200000000000004,0.04541040606052402,0.4066411750702557,0.03339903799911369,0.01389386504061261,0.11655920977218426,0.047457583400571726,0.049881643406865454,0.03356747298962433,0.0046180887883569485,0.028284271247461926,0.040373258476372686,0.015811388300841892,0.038017300407184096,0.06671058620442932,0.0043798319975427765,0.021679483388678825,0.08689073598491381,0.031144823004794875
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,6,0.06316479034721846,0.02484811395406718,0.02484811395406718,0.9897575757575758,1.0,1.0,0.6913804888725281,0.46263513565063474,0.46263513565063474,0.76,0.844,0.844,0.6029762148857116,0.7495136022567749,0.7495136022567749,0.782,0.722,0.722,0.04541040606052402,0.007420507368091192,0.007420507368091192,0.01389386504061261,0.0,0.0,0.049881643406865454,0.025479076841568818,0.025479076841568818,0.028284271247461926,0.032863353450309954,0.032863353450309954,0.038017300407184096,0.06856966222261417,0.06856966222261417,0.021679483388678825,0.04604345773288539,0.04604345773288539
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,7,0.06316479034721846,0.05723768062889571,0.05723768062889571,0.9897575757575758,0.998,0.998,0.6913804888725281,0.6802428603172302,0.6802428603172302,0.76,0.758,0.758,0.6029762148857116,0.9793033003807068,0.9793033003807068,0.782,0.6519999999999999,0.6519999999999999,0.04541040606052402,0.03541908157708322,0.03541908157708322,0.01389386504061261,0.002981423969999772,0.002981423969999772,0.049881643406865454,0.04303323454736405,0.04303323454736405,0.028284271247461926,0.047644516998286424,0.047644516998286424,0.038017300407184096,0.05711649827617614,0.05711649827617614,0.021679483388678825,0.04658325879540845,0.04658325879540845
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse_debugFalse,8,0.06316479034721846,1.2548082232475282,1.4826350212097168,0.9897575757575758,0.49000000000000005,0.36266666666666664,0.6913804888725281,1.601266860961914,1.6081002473831176,0.76,0.246,0.20600000000000002,0.6029762148857116,1.669989252090454,1.6124306440353393,0.782,0.22400000000000003,0.188,0.04541040606052402,0.4055321913334077,0.1508533025290661,0.01389386504061261,0.2954667786468567,0.18925878814176342,0.049881643406865454,0.010482077400702037,0.003080220117427312,0.028284271247461926,0.04393176527297759,0.008944271909999149,0.038017300407184096,0.08078505701531118,0.005455895345296326,0.021679483388678825,0.020736441353327723,0.02683281572999747
