base_hp_config,subject,pool_type,run_id,pool_size,pool,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,11,3,5_6_10,0.8453260660171509,0.5244444444444445,1.4232391119003296,0.39,1.6029237508773804,0.28
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,12,3,5_6_10,1.7570838928222656,0.5583333333333333,1.458945870399475,0.38,1.635025978088379,0.3
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,13,3,5_6_10,1.090441107749939,0.5372222222222223,1.4573367834091189,0.33,1.53949236869812,0.36
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,14,3,5_6_10,1.0246176719665527,0.6072222222222222,1.4913302659988403,0.38,1.536998271942139,0.38
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,10,1,6,0.0353935323655605,0.9933333333333332,0.9323222637176514,0.67,1.3186956644058228,0.57
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,11,1,6,0.0272137820720672,1.0,1.0910590887069702,0.63,1.3117034435272217,0.49
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,12,1,6,0.3951910138130188,0.9083333333333332,1.081923484802246,0.58,1.3079088926315308,0.5
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,13,1,6,0.2317344546318054,0.9583333333333334,0.8793458342552185,0.67,1.5888677835464478,0.49
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,14,1,6,0.0712523534893989,0.9983333333333332,1.0872386693954468,0.56,1.7020485401153564,0.48
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,10,1,6,0.0353935323655605,0.9933333333333332,0.9323222637176514,0.67,1.3186956644058228,0.57
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,11,1,6,0.0272137820720672,1.0,1.0910590887069702,0.63,1.3117034435272217,0.49
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,12,1,6,0.3951910138130188,0.9083333333333332,1.081923484802246,0.58,1.3079088926315308,0.5
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,13,1,6,0.2317344546318054,0.9583333333333334,0.8793458342552185,0.67,1.5888677835464478,0.49
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,14,1,6,0.0712523534893989,0.9983333333333332,1.0872386693954468,0.56,1.7020485401153564,0.48
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,10,1,7,0.7283040881156921,0.7916666666666666,1.2687698602676392,0.49,1.5566720962524414,0.44
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,11,1,7,0.4612060487270355,0.8883333333333333,1.3056106567382812,0.56,1.552251935005188,0.56
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,12,1,7,0.225870668888092,0.9583333333333334,1.3486931324005127,0.46,1.6152156591415403,0.4
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,13,1,7,0.1411558091640472,0.9816666666666668,1.4286493062973022,0.4,1.5250221490859983,0.5
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,14,1,7,0.1765423566102981,0.975,1.4630628824234009,0.41,1.3819290399551392,0.46
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,10,1,7,0.7283040881156921,0.7916666666666666,1.2687698602676392,0.49,1.5566720962524414,0.44
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,11,1,7,0.4612060487270355,0.8883333333333333,1.3056106567382812,0.56,1.552251935005188,0.56
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,12,1,7,0.225870668888092,0.9583333333333334,1.3486931324005127,0.46,1.6152156591415403,0.4
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,13,1,7,0.1411558091640472,0.9816666666666668,1.4286493062973022,0.4,1.5250221490859983,0.5
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,14,1,7,0.1765423566102981,0.975,1.4630628824234009,0.41,1.3819290399551392,0.46
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,10,1,8,1.5792359113693235,0.2183333333333333,1.6104650497436523,0.23,1.610599160194397,0.14
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,11,1,8,1.2598265409469604,0.4866666666666667,1.5996955633163452,0.14,1.6232153177261353,0.24
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,12,1,8,1.5872496366500854,0.2816666666666667,1.604408621788025,0.23,1.6028634309768677,0.24
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,13,1,8,1.5548144578933716,0.3216666666666666,1.6046181917190552,0.24,1.6037318706512451,0.24
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,14,1,8,1.4859039783477783,0.295,1.6033987998962402,0.21,1.607998013496399,0.21
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,10,3,8_11_10,1.802964210510254,0.5833333333333334,1.5484437942504885,0.27,1.601272702217102,0.24
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,11,3,8_11_10,2.092936754226685,0.5533333333333333,1.553738355636597,0.3,1.6425881385803225,0.21
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,12,3,8_11_10,1.4468907117843628,0.5466666666666666,1.557093858718872,0.31,1.6431875228881836,0.23
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,13,3,8_11_10,1.0651565790176392,0.6222222222222222,1.5603402853012085,0.29,1.6711887121200562,0.23
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,14,3,8_11_10,1.5940182209014893,0.5955555555555555,1.5361682176589966,0.27,1.6297826766967771,0.22
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,10,1,9,0.1761814057826995,0.97,0.3701159656047821,0.9,0.7528411746025085,0.68
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,11,1,9,0.0477387644350528,0.9983333333333332,0.4058853387832641,0.87,0.9547593593597412,0.7
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,12,1,9,0.0667875036597251,0.995,0.4131875336170196,0.89,0.8383165001869202,0.71
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,13,1,9,0.3272720277309418,0.9383333333333334,0.3635482490062713,0.93,0.7873246669769287,0.68
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,14,1,9,0.075233370065689,0.985,0.3991276621818542,0.88,0.7387058734893799,0.74
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,10,3,9_5_10,0.873875617980957,0.6961111111111111,0.2211767733097076,0.92,0.612709105014801,0.79
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,11,3,9_5_10,1.1414153575897217,0.7116666666666667,0.1842840611934662,0.94,0.5258897542953491,0.8
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,12,3,9_5_10,0.4283835887908935,0.7183333333333334,0.237024113535881,0.92,0.435128778219223,0.89
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,13,3,9_5_10,0.8878173232078552,0.7461111111111111,0.2685984671115875,0.93,0.6141331195831299,0.74
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,14,3,9_5_10,1.3615484237670898,0.6644444444444444,0.2066425383090973,0.94,0.4982162117958069,0.85
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,10,1,10,0.0728460028767585,0.9866666666666668,1.5101995468139648,0.4,1.7366195917129517,0.36
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,11,1,10,0.657598078250885,0.82,1.3397910594940186,0.45,1.338311791419983,0.48
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,12,1,10,0.4378299713134765,0.9316666666666666,1.3583853244781494,0.41,1.5588382482528689,0.35
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,13,1,10,0.7531930804252625,0.76,1.3860279321670532,0.39,1.2655949592590332,0.51
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,14,1,10,0.2284234166145324,0.9766666666666668,1.3004701137542725,0.51,1.3660660982131958,0.5
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,10,3,10_5_11,0.970607042312622,0.5827777777777777,1.0646053552627563,0.56,1.1623555421829224,0.49
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,11,3,10_5_11,0.7418606281280518,0.7055555555555556,1.0307708978652954,0.61,1.0343798398971558,0.6
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,12,3,10_5_11,1.0772801637649536,0.6133333333333333,1.046499729156494,0.6,1.0664793252944946,0.58
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,13,3,10_5_11,0.9074618816375732,0.5966666666666667,1.0821157693862915,0.62,1.1639553308486938,0.51
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,14,3,10_5_11,0.916627049446106,0.67,1.032222867012024,0.54,0.960433065891266,0.64
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,10,1,11,0.0900045707821846,0.9816666666666668,1.0781967639923096,0.61,0.9999738931655884,0.65
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,11,1,11,0.0469875447452068,0.9933333333333332,0.9532232880592346,0.62,0.8689144849777222,0.69
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,12,1,11,0.0431034602224826,1.0,0.8811831474304199,0.65,0.8738731145858765,0.58
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,13,1,11,0.0324857831001281,0.9966666666666668,1.0652580261230469,0.62,0.7956542372703552,0.72
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,14,1,11,0.0413533896207809,1.0,1.1824053525924685,0.55,1.0730727910995483,0.6
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,10,3,11_10_3,1.0865955352783203,0.8161111111111111,0.6630850434303284,0.78,0.5570153594017029,0.81
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,11,3,11_10_3,0.7696182727813721,0.6983333333333334,0.5876603126525879,0.79,0.4063761234283447,0.92
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,12,3,11_10_3,1.0528279542922974,0.7377777777777778,0.716026782989502,0.77,0.5904186367988586,0.79
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,13,3,11_10_3,0.9723948240280152,0.8711111111111111,0.7241788506507874,0.76,0.631801962852478,0.77
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,14,3,11_10_3,0.3757038712501526,0.7455555555555555,0.6928561925888062,0.76,0.5247802734375,0.8
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,10,1,1,0.4693687558174133,0.8866666666666667,1.1283279657363892,0.59,1.0794965028762815,0.63
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,11,1,1,0.2207721620798111,0.965,1.1068055629730225,0.57,0.9865944385528564,0.63
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,12,1,1,0.0988402590155601,0.9816666666666668,1.1836957931518557,0.57,1.097416877746582,0.58
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,13,1,1,0.4548055529594421,0.9033333333333332,1.1145809888839722,0.57,0.9616835117340088,0.67
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,14,1,1,0.0253955665975809,0.9916666666666668,1.112821102142334,0.61,1.284059762954712,0.54
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,10,3,1_7_3,1.5231280326843262,0.6366666666666667,0.8399006724357605,0.71,0.7560624480247498,0.78
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,11,3,1_7_3,0.9868861436843872,0.7677777777777778,0.7628352642059326,0.72,0.6279968619346619,0.8
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,12,3,1_7_3,0.8532312512397766,0.6372222222222222,0.6790035963058472,0.75,0.6153214573860168,0.83
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,13,3,1_7_3,0.5841195583343506,0.7394444444444445,0.6341814994812012,0.78,0.6991533041000366,0.73
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,14,3,1_7_3,1.459126114845276,0.6405555555555555,0.7566083669662476,0.74,0.5567134022712708,0.76
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,10,1,2,0.0910756513476371,0.985,1.0948402881622314,0.7,1.06840181350708,0.7
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,11,1,2,0.0886863693594932,0.9883333333333332,0.6566148400306702,0.78,0.7197151184082031,0.81
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,12,1,2,0.0766564905643463,0.9933333333333332,0.76893150806427,0.78,1.3951605558395386,0.75
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,13,1,2,0.1460070610046386,0.9716666666666668,1.0476130247116089,0.65,1.0723425149917605,0.69
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,14,1,2,0.1959690153598785,0.9816666666666668,1.027571439743042,0.61,1.110877275466919,0.63
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,10,3,2_1_11,1.0372722148895264,0.8205555555555556,0.7178578972816467,0.75,0.395028680562973,0.86
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,11,3,2_1_11,1.325958490371704,0.8344444444444444,0.6895285248756409,0.75,0.5520791411399841,0.79
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,12,3,2_1_11,0.2736358046531677,0.9027777777777778,0.7639626860618591,0.72,0.5380927920341492,0.85
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,13,3,2_1_11,1.5057041645050049,0.8372222222222222,0.7669764757156372,0.71,0.6426312327384949,0.75
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,14,3,2_1_11,0.6523869037628174,0.8827777777777778,0.6275708079338074,0.79,0.6407148838043213,0.79
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,10,1,3,1.1603455543518066,0.6433333333333333,1.593672513961792,0.29,1.6303982734680176,0.35
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,11,1,3,1.1554515361785889,0.6283333333333333,1.5810089111328125,0.29,1.6575223207473757,0.37
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,12,1,3,1.6390583515167236,0.2166666666666666,1.6121653318405151,0.21,1.61273455619812,0.2
